issue-number,id,actor,event,commit_id,commit_url,created_at,total,additions,deletions,IssueNumber,,
2976,216943821,"{'login': 'jnothman', 'id': 78827, 'node_id': 'MDQ6VXNlcjc4ODI3', 'avatar_url': 'https://avatars2.githubusercontent.com/u/78827?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/jnothman', 'html_url': 'https://github.com/jnothman', 'followers_url': 'https://api.github.com/users/jnothman/followers', 'following_url': 'https://api.github.com/users/jnothman/following{/other_user}', 'gists_url': 'https://api.github.com/users/jnothman/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jnothman/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jnothman/subscriptions', 'organizations_url': 'https://api.github.com/users/jnothman/orgs', 'repos_url': 'https://api.github.com/users/jnothman/repos', 'events_url': 'https://api.github.com/users/jnothman/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jnothman/received_events', 'type': 'User', 'site_admin': False}",referenced,cdae4a4ed4153ad26331d68b88b4588de79b9a02,https://api.github.com/repos/scikit-learn/scikit-learn/commits/cdae4a4ed4153ad26331d68b88b4588de79b9a02,2015-01-10T10:56:45Z,10762,7070,3692,2219,,2219
2965,101974050,"{'login': 'glouppe', 'id': 477771, 'node_id': 'MDQ6VXNlcjQ3Nzc3MQ==', 'avatar_url': 'https://avatars3.githubusercontent.com/u/477771?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/glouppe', 'html_url': 'https://github.com/glouppe', 'followers_url': 'https://api.github.com/users/glouppe/followers', 'following_url': 'https://api.github.com/users/glouppe/following{/other_user}', 'gists_url': 'https://api.github.com/users/glouppe/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/glouppe/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/glouppe/subscriptions', 'organizations_url': 'https://api.github.com/users/glouppe/orgs', 'repos_url': 'https://api.github.com/users/glouppe/repos', 'events_url': 'https://api.github.com/users/glouppe/events{/privacy}', 'received_events_url': 'https://api.github.com/users/glouppe/received_events', 'type': 'User', 'site_admin': False}",referenced,08b82f8f46cca860d7d4afc47d803765b9a0f48c,https://api.github.com/repos/scikit-learn/scikit-learn/commits/08b82f8f46cca860d7d4afc47d803765b9a0f48c,2014-03-14T09:25:12Z,465,232,233,2206,,2206
2963,106806284,"{'login': 'larsmans', 'id': 335383, 'node_id': 'MDQ6VXNlcjMzNTM4Mw==', 'avatar_url': 'https://avatars1.githubusercontent.com/u/335383?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/larsmans', 'html_url': 'https://github.com/larsmans', 'followers_url': 'https://api.github.com/users/larsmans/followers', 'following_url': 'https://api.github.com/users/larsmans/following{/other_user}', 'gists_url': 'https://api.github.com/users/larsmans/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/larsmans/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/larsmans/subscriptions', 'organizations_url': 'https://api.github.com/users/larsmans/orgs', 'repos_url': 'https://api.github.com/users/larsmans/repos', 'events_url': 'https://api.github.com/users/larsmans/events{/privacy}', 'received_events_url': 'https://api.github.com/users/larsmans/received_events', 'type': 'User', 'site_admin': False}",closed,c95fcd018111ca4938f2f0dbcc5b5170d9ddfb88,https://api.github.com/repos/scikit-learn/scikit-learn/commits/c95fcd018111ca4938f2f0dbcc5b5170d9ddfb88,2014-03-30T09:18:58Z,5,4,1,2189,,2189
2961,108653648,"{'login': 'larsmans', 'id': 335383, 'node_id': 'MDQ6VXNlcjMzNTM4Mw==', 'avatar_url': 'https://avatars1.githubusercontent.com/u/335383?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/larsmans', 'html_url': 'https://github.com/larsmans', 'followers_url': 'https://api.github.com/users/larsmans/followers', 'following_url': 'https://api.github.com/users/larsmans/following{/other_user}', 'gists_url': 'https://api.github.com/users/larsmans/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/larsmans/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/larsmans/subscriptions', 'organizations_url': 'https://api.github.com/users/larsmans/orgs', 'repos_url': 'https://api.github.com/users/larsmans/repos', 'events_url': 'https://api.github.com/users/larsmans/events{/privacy}', 'received_events_url': 'https://api.github.com/users/larsmans/received_events', 'type': 'User', 'site_admin': False}",closed,719e3f06882c02bdb33bb7654e4f316558c4d67a,https://api.github.com/repos/scikit-learn/scikit-learn/commits/719e3f06882c02bdb33bb7654e4f316558c4d67a,2014-04-04T09:44:57Z,5,4,1,2173,,2173
2933,177389108,"{'login': 'larsmans', 'id': 335383, 'node_id': 'MDQ6VXNlcjMzNTM4Mw==', 'avatar_url': 'https://avatars1.githubusercontent.com/u/335383?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/larsmans', 'html_url': 'https://github.com/larsmans', 'followers_url': 'https://api.github.com/users/larsmans/followers', 'following_url': 'https://api.github.com/users/larsmans/following{/other_user}', 'gists_url': 'https://api.github.com/users/larsmans/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/larsmans/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/larsmans/subscriptions', 'organizations_url': 'https://api.github.com/users/larsmans/orgs', 'repos_url': 'https://api.github.com/users/larsmans/repos', 'events_url': 'https://api.github.com/users/larsmans/events{/privacy}', 'received_events_url': 'https://api.github.com/users/larsmans/received_events', 'type': 'User', 'site_admin': False}",closed,4d1692c9a27af699786afb967b7f7fcfd436ce6b,https://api.github.com/repos/scikit-learn/scikit-learn/commits/4d1692c9a27af699786afb967b7f7fcfd436ce6b,2014-10-12T15:52:20Z,5,4,1,2171,,2171
2924,99890518,"{'login': 'ogrisel', 'id': 89061, 'node_id': 'MDQ6VXNlcjg5MDYx', 'avatar_url': 'https://avatars0.githubusercontent.com/u/89061?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/ogrisel', 'html_url': 'https://github.com/ogrisel', 'followers_url': 'https://api.github.com/users/ogrisel/followers', 'following_url': 'https://api.github.com/users/ogrisel/following{/other_user}', 'gists_url': 'https://api.github.com/users/ogrisel/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/ogrisel/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/ogrisel/subscriptions', 'organizations_url': 'https://api.github.com/users/ogrisel/orgs', 'repos_url': 'https://api.github.com/users/ogrisel/repos', 'events_url': 'https://api.github.com/users/ogrisel/events{/privacy}', 'received_events_url': 'https://api.github.com/users/ogrisel/received_events', 'type': 'User', 'site_admin': False}",closed,61998acffb189e19d5663eb3d4163808b1d295b6,https://api.github.com/repos/scikit-learn/scikit-learn/commits/61998acffb189e19d5663eb3d4163808b1d295b6,2014-03-07T11:51:59Z,12,8,4,2166,,2166
2914,98036776,"{'login': 'larsmans', 'id': 335383, 'node_id': 'MDQ6VXNlcjMzNTM4Mw==', 'avatar_url': 'https://avatars1.githubusercontent.com/u/335383?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/larsmans', 'html_url': 'https://github.com/larsmans', 'followers_url': 'https://api.github.com/users/larsmans/followers', 'following_url': 'https://api.github.com/users/larsmans/following{/other_user}', 'gists_url': 'https://api.github.com/users/larsmans/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/larsmans/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/larsmans/subscriptions', 'organizations_url': 'https://api.github.com/users/larsmans/orgs', 'repos_url': 'https://api.github.com/users/larsmans/repos', 'events_url': 'https://api.github.com/users/larsmans/events{/privacy}', 'received_events_url': 'https://api.github.com/users/larsmans/received_events', 'type': 'User', 'site_admin': False}",closed,57d9ede6afda2cb67d1bcf74258de2a5f1ecf75a,https://api.github.com/repos/scikit-learn/scikit-learn/commits/57d9ede6afda2cb67d1bcf74258de2a5f1ecf75a,2014-03-01T16:36:12Z,2,1,1,2156,,2156
2901,103942017,"{'login': 'ogrisel', 'id': 89061, 'node_id': 'MDQ6VXNlcjg5MDYx', 'avatar_url': 'https://avatars0.githubusercontent.com/u/89061?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/ogrisel', 'html_url': 'https://github.com/ogrisel', 'followers_url': 'https://api.github.com/users/ogrisel/followers', 'following_url': 'https://api.github.com/users/ogrisel/following{/other_user}', 'gists_url': 'https://api.github.com/users/ogrisel/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/ogrisel/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/ogrisel/subscriptions', 'organizations_url': 'https://api.github.com/users/ogrisel/orgs', 'repos_url': 'https://api.github.com/users/ogrisel/repos', 'events_url': 'https://api.github.com/users/ogrisel/events{/privacy}', 'received_events_url': 'https://api.github.com/users/ogrisel/received_events', 'type': 'User', 'site_admin': False}",referenced,d41322999a2b221c91acf2036b567224b9b38956,https://api.github.com/repos/scikit-learn/scikit-learn/commits/d41322999a2b221c91acf2036b567224b9b38956,2014-03-20T17:24:08Z,129,81,48,2153,,2153
2901,200488959,"{'login': 'larsmans', 'id': 335383, 'node_id': 'MDQ6VXNlcjMzNTM4Mw==', 'avatar_url': 'https://avatars1.githubusercontent.com/u/335383?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/larsmans', 'html_url': 'https://github.com/larsmans', 'followers_url': 'https://api.github.com/users/larsmans/followers', 'following_url': 'https://api.github.com/users/larsmans/following{/other_user}', 'gists_url': 'https://api.github.com/users/larsmans/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/larsmans/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/larsmans/subscriptions', 'organizations_url': 'https://api.github.com/users/larsmans/orgs', 'repos_url': 'https://api.github.com/users/larsmans/repos', 'events_url': 'https://api.github.com/users/larsmans/events{/privacy}', 'received_events_url': 'https://api.github.com/users/larsmans/received_events', 'type': 'User', 'site_admin': False}",referenced,969e677353dfb40f6900e2a491ab9c15c6cd2e2e,https://api.github.com/repos/scikit-learn/scikit-learn/commits/969e677353dfb40f6900e2a491ab9c15c6cd2e2e,2014-12-01T10:52:01Z,129,81,48,2127,,2127
2899,100320286,"{'login': 'larsmans', 'id': 335383, 'node_id': 'MDQ6VXNlcjMzNTM4Mw==', 'avatar_url': 'https://avatars1.githubusercontent.com/u/335383?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/larsmans', 'html_url': 'https://github.com/larsmans', 'followers_url': 'https://api.github.com/users/larsmans/followers', 'following_url': 'https://api.github.com/users/larsmans/following{/other_user}', 'gists_url': 'https://api.github.com/users/larsmans/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/larsmans/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/larsmans/subscriptions', 'organizations_url': 'https://api.github.com/users/larsmans/orgs', 'repos_url': 'https://api.github.com/users/larsmans/repos', 'events_url': 'https://api.github.com/users/larsmans/events{/privacy}', 'received_events_url': 'https://api.github.com/users/larsmans/received_events', 'type': 'User', 'site_admin': False}",closed,6091d7d2b1570f01062651c98c12143dda062fde,https://api.github.com/repos/scikit-learn/scikit-learn/commits/6091d7d2b1570f01062651c98c12143dda062fde,2014-03-09T22:04:17Z,4,2,2,2126,,2126
2887,100184443,"{'login': 'larsmans', 'id': 335383, 'node_id': 'MDQ6VXNlcjMzNTM4Mw==', 'avatar_url': 'https://avatars1.githubusercontent.com/u/335383?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/larsmans', 'html_url': 'https://github.com/larsmans', 'followers_url': 'https://api.github.com/users/larsmans/followers', 'following_url': 'https://api.github.com/users/larsmans/following{/other_user}', 'gists_url': 'https://api.github.com/users/larsmans/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/larsmans/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/larsmans/subscriptions', 'organizations_url': 'https://api.github.com/users/larsmans/orgs', 'repos_url': 'https://api.github.com/users/larsmans/repos', 'events_url': 'https://api.github.com/users/larsmans/events{/privacy}', 'received_events_url': 'https://api.github.com/users/larsmans/received_events', 'type': 'User', 'site_admin': False}",closed,64fd0859d081494602f7de891dfe76fb0daf1fdb,https://api.github.com/repos/scikit-learn/scikit-learn/commits/64fd0859d081494602f7de891dfe76fb0daf1fdb,2014-03-08T15:37:00Z,7,5,2,2107,,2107
2839,97569619,"{'login': 'larsmans', 'id': 335383, 'node_id': 'MDQ6VXNlcjMzNTM4Mw==', 'avatar_url': 'https://avatars1.githubusercontent.com/u/335383?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/larsmans', 'html_url': 'https://github.com/larsmans', 'followers_url': 'https://api.github.com/users/larsmans/followers', 'following_url': 'https://api.github.com/users/larsmans/following{/other_user}', 'gists_url': 'https://api.github.com/users/larsmans/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/larsmans/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/larsmans/subscriptions', 'organizations_url': 'https://api.github.com/users/larsmans/orgs', 'repos_url': 'https://api.github.com/users/larsmans/repos', 'events_url': 'https://api.github.com/users/larsmans/events{/privacy}', 'received_events_url': 'https://api.github.com/users/larsmans/received_events', 'type': 'User', 'site_admin': False}",closed,0a488ff642328a85fea6161b49467f0cb327598a,https://api.github.com/repos/scikit-learn/scikit-learn/commits/0a488ff642328a85fea6161b49467f0cb327598a,2014-02-27T21:11:01Z,17673,8210,9463,2102,,2102
2835,91756072,"{'login': 'glouppe', 'id': 477771, 'node_id': 'MDQ6VXNlcjQ3Nzc3MQ==', 'avatar_url': 'https://avatars3.githubusercontent.com/u/477771?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/glouppe', 'html_url': 'https://github.com/glouppe', 'followers_url': 'https://api.github.com/users/glouppe/followers', 'following_url': 'https://api.github.com/users/glouppe/following{/other_user}', 'gists_url': 'https://api.github.com/users/glouppe/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/glouppe/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/glouppe/subscriptions', 'organizations_url': 'https://api.github.com/users/glouppe/orgs', 'repos_url': 'https://api.github.com/users/glouppe/repos', 'events_url': 'https://api.github.com/users/glouppe/events{/privacy}', 'received_events_url': 'https://api.github.com/users/glouppe/received_events', 'type': 'User', 'site_admin': False}",referenced,8974b2d7665528718eaa75dcaa39e5d53f4fc99c,https://api.github.com/repos/scikit-learn/scikit-learn/commits/8974b2d7665528718eaa75dcaa39e5d53f4fc99c,2014-02-07T18:11:21Z,85,44,41,2096,,2096
2835,91758845,"{'login': 'glouppe', 'id': 477771, 'node_id': 'MDQ6VXNlcjQ3Nzc3MQ==', 'avatar_url': 'https://avatars3.githubusercontent.com/u/477771?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/glouppe', 'html_url': 'https://github.com/glouppe', 'followers_url': 'https://api.github.com/users/glouppe/followers', 'following_url': 'https://api.github.com/users/glouppe/following{/other_user}', 'gists_url': 'https://api.github.com/users/glouppe/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/glouppe/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/glouppe/subscriptions', 'organizations_url': 'https://api.github.com/users/glouppe/orgs', 'repos_url': 'https://api.github.com/users/glouppe/repos', 'events_url': 'https://api.github.com/users/glouppe/events{/privacy}', 'received_events_url': 'https://api.github.com/users/glouppe/received_events', 'type': 'User', 'site_admin': False}",referenced,76c58021f4525bd68939adc69963f499b41ecfa7,https://api.github.com/repos/scikit-learn/scikit-learn/commits/76c58021f4525bd68939adc69963f499b41ecfa7,2014-02-07T18:20:58Z,33,17,16,2062,,2062
2834,93915409,"{'login': 'larsmans', 'id': 335383, 'node_id': 'MDQ6VXNlcjMzNTM4Mw==', 'avatar_url': 'https://avatars1.githubusercontent.com/u/335383?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/larsmans', 'html_url': 'https://github.com/larsmans', 'followers_url': 'https://api.github.com/users/larsmans/followers', 'following_url': 'https://api.github.com/users/larsmans/following{/other_user}', 'gists_url': 'https://api.github.com/users/larsmans/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/larsmans/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/larsmans/subscriptions', 'organizations_url': 'https://api.github.com/users/larsmans/orgs', 'repos_url': 'https://api.github.com/users/larsmans/repos', 'events_url': 'https://api.github.com/users/larsmans/events{/privacy}', 'received_events_url': 'https://api.github.com/users/larsmans/received_events', 'type': 'User', 'site_admin': False}",closed,e1f8bfbc07b1904044e3c2c18acc7b70dfccc14b,https://api.github.com/repos/scikit-learn/scikit-learn/commits/e1f8bfbc07b1904044e3c2c18acc7b70dfccc14b,2014-02-15T15:49:47Z,2,1,1,2060,,2060
2833,94579033,"{'login': 'larsmans', 'id': 335383, 'node_id': 'MDQ6VXNlcjMzNTM4Mw==', 'avatar_url': 'https://avatars1.githubusercontent.com/u/335383?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/larsmans', 'html_url': 'https://github.com/larsmans', 'followers_url': 'https://api.github.com/users/larsmans/followers', 'following_url': 'https://api.github.com/users/larsmans/following{/other_user}', 'gists_url': 'https://api.github.com/users/larsmans/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/larsmans/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/larsmans/subscriptions', 'organizations_url': 'https://api.github.com/users/larsmans/orgs', 'repos_url': 'https://api.github.com/users/larsmans/repos', 'events_url': 'https://api.github.com/users/larsmans/events{/privacy}', 'received_events_url': 'https://api.github.com/users/larsmans/received_events', 'type': 'User', 'site_admin': False}",closed,7324e8fb9aa90a76965611dfbce66e7c577593d2,https://api.github.com/repos/scikit-learn/scikit-learn/commits/7324e8fb9aa90a76965611dfbce66e7c577593d2,2014-02-18T16:11:17Z,2,1,1,2039,,2039
2816,90192232,"{'login': 'GaelVaroquaux', 'id': 208217, 'node_id': 'MDQ6VXNlcjIwODIxNw==', 'avatar_url': 'https://avatars3.githubusercontent.com/u/208217?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/GaelVaroquaux', 'html_url': 'https://github.com/GaelVaroquaux', 'followers_url': 'https://api.github.com/users/GaelVaroquaux/followers', 'following_url': 'https://api.github.com/users/GaelVaroquaux/following{/other_user}', 'gists_url': 'https://api.github.com/users/GaelVaroquaux/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/GaelVaroquaux/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/GaelVaroquaux/subscriptions', 'organizations_url': 'https://api.github.com/users/GaelVaroquaux/orgs', 'repos_url': 'https://api.github.com/users/GaelVaroquaux/repos', 'events_url': 'https://api.github.com/users/GaelVaroquaux/events{/privacy}', 'received_events_url': 'https://api.github.com/users/GaelVaroquaux/received_events', 'type': 'User', 'site_admin': False}",closed,b2473494d04744952fa80b1a022d394a0b900ed5,https://api.github.com/repos/scikit-learn/scikit-learn/commits/b2473494d04744952fa80b1a022d394a0b900ed5,2014-02-02T11:08:45Z,14,13,1,2033,,2033
2809,93917935,"{'login': 'larsmans', 'id': 335383, 'node_id': 'MDQ6VXNlcjMzNTM4Mw==', 'avatar_url': 'https://avatars1.githubusercontent.com/u/335383?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/larsmans', 'html_url': 'https://github.com/larsmans', 'followers_url': 'https://api.github.com/users/larsmans/followers', 'following_url': 'https://api.github.com/users/larsmans/following{/other_user}', 'gists_url': 'https://api.github.com/users/larsmans/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/larsmans/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/larsmans/subscriptions', 'organizations_url': 'https://api.github.com/users/larsmans/orgs', 'repos_url': 'https://api.github.com/users/larsmans/repos', 'events_url': 'https://api.github.com/users/larsmans/events{/privacy}', 'received_events_url': 'https://api.github.com/users/larsmans/received_events', 'type': 'User', 'site_admin': False}",closed,5f027f3e6d1c48d14fb42a5b832ab777496acc83,https://api.github.com/repos/scikit-learn/scikit-learn/commits/5f027f3e6d1c48d14fb42a5b832ab777496acc83,2014-02-15T16:23:02Z,17,11,6,2032,,2032
2785,94639761,"{'login': 'larsmans', 'id': 335383, 'node_id': 'MDQ6VXNlcjMzNTM4Mw==', 'avatar_url': 'https://avatars1.githubusercontent.com/u/335383?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/larsmans', 'html_url': 'https://github.com/larsmans', 'followers_url': 'https://api.github.com/users/larsmans/followers', 'following_url': 'https://api.github.com/users/larsmans/following{/other_user}', 'gists_url': 'https://api.github.com/users/larsmans/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/larsmans/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/larsmans/subscriptions', 'organizations_url': 'https://api.github.com/users/larsmans/orgs', 'repos_url': 'https://api.github.com/users/larsmans/repos', 'events_url': 'https://api.github.com/users/larsmans/events{/privacy}', 'received_events_url': 'https://api.github.com/users/larsmans/received_events', 'type': 'User', 'site_admin': False}",closed,0c22cbb272e274f40dd3e552f509ea07934b5303,https://api.github.com/repos/scikit-learn/scikit-learn/commits/0c22cbb272e274f40dd3e552f509ea07934b5303,2014-02-18T18:42:56Z,67,62,5,2012,,2012
2774,111257162,"{'login': 'larsmans', 'id': 335383, 'node_id': 'MDQ6VXNlcjMzNTM4Mw==', 'avatar_url': 'https://avatars1.githubusercontent.com/u/335383?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/larsmans', 'html_url': 'https://github.com/larsmans', 'followers_url': 'https://api.github.com/users/larsmans/followers', 'following_url': 'https://api.github.com/users/larsmans/following{/other_user}', 'gists_url': 'https://api.github.com/users/larsmans/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/larsmans/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/larsmans/subscriptions', 'organizations_url': 'https://api.github.com/users/larsmans/orgs', 'repos_url': 'https://api.github.com/users/larsmans/repos', 'events_url': 'https://api.github.com/users/larsmans/events{/privacy}', 'received_events_url': 'https://api.github.com/users/larsmans/received_events', 'type': 'User', 'site_admin': False}",closed,3f9dff942d0bdf3e3ca6f622dea1ba2086c62ef2,https://api.github.com/repos/scikit-learn/scikit-learn/commits/3f9dff942d0bdf3e3ca6f622dea1ba2086c62ef2,2014-04-13T15:01:04Z,74,69,5,1993,,1993
2725,84830006,"{'login': 'GaelVaroquaux', 'id': 208217, 'node_id': 'MDQ6VXNlcjIwODIxNw==', 'avatar_url': 'https://avatars3.githubusercontent.com/u/208217?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/GaelVaroquaux', 'html_url': 'https://github.com/GaelVaroquaux', 'followers_url': 'https://api.github.com/users/GaelVaroquaux/followers', 'following_url': 'https://api.github.com/users/GaelVaroquaux/following{/other_user}', 'gists_url': 'https://api.github.com/users/GaelVaroquaux/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/GaelVaroquaux/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/GaelVaroquaux/subscriptions', 'organizations_url': 'https://api.github.com/users/GaelVaroquaux/orgs', 'repos_url': 'https://api.github.com/users/GaelVaroquaux/repos', 'events_url': 'https://api.github.com/users/GaelVaroquaux/events{/privacy}', 'received_events_url': 'https://api.github.com/users/GaelVaroquaux/received_events', 'type': 'User', 'site_admin': False}",closed,8082309e479617efaf754f6e35b02c72027842d4,https://api.github.com/repos/scikit-learn/scikit-learn/commits/8082309e479617efaf754f6e35b02c72027842d4,2014-01-08T06:50:37Z,108,74,34,1972,,1972
2697,84065844,"{'login': 'GaelVaroquaux', 'id': 208217, 'node_id': 'MDQ6VXNlcjIwODIxNw==', 'avatar_url': 'https://avatars3.githubusercontent.com/u/208217?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/GaelVaroquaux', 'html_url': 'https://github.com/GaelVaroquaux', 'followers_url': 'https://api.github.com/users/GaelVaroquaux/followers', 'following_url': 'https://api.github.com/users/GaelVaroquaux/following{/other_user}', 'gists_url': 'https://api.github.com/users/GaelVaroquaux/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/GaelVaroquaux/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/GaelVaroquaux/subscriptions', 'organizations_url': 'https://api.github.com/users/GaelVaroquaux/orgs', 'repos_url': 'https://api.github.com/users/GaelVaroquaux/repos', 'events_url': 'https://api.github.com/users/GaelVaroquaux/events{/privacy}', 'received_events_url': 'https://api.github.com/users/GaelVaroquaux/received_events', 'type': 'User', 'site_admin': False}",referenced,abc9301fd87f05562840e5c806c7094de7133f0b,https://api.github.com/repos/scikit-learn/scikit-learn/commits/abc9301fd87f05562840e5c806c7094de7133f0b,2014-01-03T06:10:11Z,30,22,8,1921,,1921
2686,83529896,"{'login': 'larsmans', 'id': 335383, 'node_id': 'MDQ6VXNlcjMzNTM4Mw==', 'avatar_url': 'https://avatars1.githubusercontent.com/u/335383?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/larsmans', 'html_url': 'https://github.com/larsmans', 'followers_url': 'https://api.github.com/users/larsmans/followers', 'following_url': 'https://api.github.com/users/larsmans/following{/other_user}', 'gists_url': 'https://api.github.com/users/larsmans/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/larsmans/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/larsmans/subscriptions', 'organizations_url': 'https://api.github.com/users/larsmans/orgs', 'repos_url': 'https://api.github.com/users/larsmans/repos', 'events_url': 'https://api.github.com/users/larsmans/events{/privacy}', 'received_events_url': 'https://api.github.com/users/larsmans/received_events', 'type': 'User', 'site_admin': False}",referenced,674e0ea94f7508e7dd06c8dc544dd59a7eb48206,https://api.github.com/repos/scikit-learn/scikit-learn/commits/674e0ea94f7508e7dd06c8dc544dd59a7eb48206,2013-12-28T00:58:41Z,7,5,2,1905,,1905
2665,83472128,"{'login': 'larsmans', 'id': 335383, 'node_id': 'MDQ6VXNlcjMzNTM4Mw==', 'avatar_url': 'https://avatars1.githubusercontent.com/u/335383?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/larsmans', 'html_url': 'https://github.com/larsmans', 'followers_url': 'https://api.github.com/users/larsmans/followers', 'following_url': 'https://api.github.com/users/larsmans/following{/other_user}', 'gists_url': 'https://api.github.com/users/larsmans/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/larsmans/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/larsmans/subscriptions', 'organizations_url': 'https://api.github.com/users/larsmans/orgs', 'repos_url': 'https://api.github.com/users/larsmans/repos', 'events_url': 'https://api.github.com/users/larsmans/events{/privacy}', 'received_events_url': 'https://api.github.com/users/larsmans/received_events', 'type': 'User', 'site_admin': False}",closed,a30097c6371a960d21fa1a408f844c50800fb580,https://api.github.com/repos/scikit-learn/scikit-learn/commits/a30097c6371a960d21fa1a408f844c50800fb580,2013-12-27T14:32:07Z,1589,1019,570,1903,,1903
